,job_title_full,salary,company,user_id,has_applied,v1,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v2,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v3,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v4,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v5,v50,v51,v52,v53,v54,v55,v56,v6,v7,v8,v9,job_title_full_cat
1002, Sustainability Manager - APAC,55000.0,e,U1003,1.0,0.79,0.29,0.71,0.97,0.95,0.01,0.85,0.74,0.92,0.51,0.67,0.82,0.27,0.34,0.59,0.18,0.1,0.935,0.21,0.54,0.91,0.4,0.06,0.19,0.77,0.15,0.0,0.86,0.52,0.94,0.17,0.0,0.11,0.88,0.52,0.91,0.27,0.93,0.55,0.86,0.96,0.53,0.37,0.14,0.69,0.12,0.92,0.2,0.87,0.68,0.19,0.58,0.75,0.98,0.32,0.04,37.0
1003, Business Development Manager - EU,0.0,h,U1004,1.0,0.52,0.78,0.27,0.09,0.36,0.4,0.45,0.74,0.85,0.94,0.93,0.89,0.8,0.61,0.61,0.81,0.13,0.29500000000000004,0.13,0.22,0.83,0.88,0.41,0.57,0.5,0.98,0.64,0.35,0.28,0.93,0.26,0.56,0.95,0.17,0.99,0.83,0.73,0.4,0.23,0.85,0.27,0.35,0.78,0.83,0.59,0.81,0.67,0.18,0.66,0.71,0.8,0.73,0.23,0.87,0.35,0.06,6.0
1004,Junior Brand Manager - (Remote) m/f/d,59000.0,d,U1005,0.0,0.68,0.73,0.41,0.44,0.54,0.38,0.1,0.58,0.1,0.65,0.99,0.26,0.25,0.26,0.7,0.1,0.94,,0.37,0.46,0.75,0.33,0.05,0.73,0.93,0.86,0.79,0.13,0.09,0.79,0.6,0.41,0.13,0.47,0.56,0.14,0.6,0.15,0.85,0.57,0.16,0.78,0.72,0.98,0.57,0.3,0.11,0.4,0.0,0.8,0.09,0.74,0.01,0.69,0.19,0.93,43.0
1005,Lead Growth Marketing Manager - New Ventures  (M/F/D),62000.0,a,U1006,1.0,0.04,0.03,0.15,0.51,0.6,0.89,0.47,0.87,0.99,0.06,0.19,0.36,0.25,0.92,0.98,0.87,0.71,,0.23,0.66,0.95,0.94,0.55,,0.82,0.24,0.57,0.88,0.63,0.43,0.01,0.53,0.66,0.16,0.53,0.26,0.58,0.24,0.82,0.71,0.58,0.53,0.93,0.11,0.82,0.07,0.68,0.28,0.61,0.89,0.58,0.2,0.77,0.64,0.34,0.49,92.0
1006,Junior SEO Manager - New Ventures ,0.0,e,U1007,0.0,0.33,0.45,0.62,0.62,0.62,0.73,0.71,0.17,0.68,0.81,0.88,0.91,0.15,0.18,0.2,0.67,0.2,0.625,0.47,0.93,0.68,0.9,0.44,0.54,0.94,0.93,0.81,0.43,0.18,0.48,0.35,0.67,0.76,0.27,0.97,0.22,0.5,0.95,0.18,0.92,0.3,0.17,0.49,0.75,0.28,0.22,0.37,0.77,0.98,0.0,0.62,0.02,0.68,0.7,0.28,0.98,70.0
1007,Lead Software Engineer - Deep Learning M/F/D,0.0,f,U1008,0.0,0.09,0.32,0.46,0.15,0.39,0.45,0.84,0.48666666666666664,0.59,0.56,0.16,0.6,0.55,0.64,0.99,0.09,0.05,0.61,0.14,0.55,0.69,0.76,0.83,,0.57,0.41,0.04,0.57,0.84,0.43,0.08,0.74,0.41,0.08,0.42,0.62,0.04,0.12,0.57,0.25,0.57,0.72,0.02,0.34,1.0,0.01,0.97,0.03,0.46,0.61,0.22,0.43,0.87,0.66,0.37,0.12,114.0
1008, Onboarding Manager - New Ventures,0.0,h,U1009,1.0,0.92,0.62,0.3261538461538462,0.47,0.99,0.84,0.27,0.54,0.13,0.35,0.34,0.81,0.13,0.53,0.83,0.18,0.59,0.15,0.56,0.64,0.81,0.18,0.6,0.5125,0.37,0.13,0.86,0.24,0.46,0.63,0.55,0.27,0.73,0.17,0.37,0.93,0.29,0.9,0.86,0.56,0.12,0.77,0.14,0.08,0.07,0.61,0.4,0.74,0.14,0.75,0.7,0.35,0.32,0.37,0.13,0.33,21.0
1009,Lead SEO Marketeer M/F/D,0.0,b,U1010,0.0,0.23,0.88,0.71,0.64,0.43,0.94,0.74,0.17,0.3,0.66,0.76,0.08,0.37,0.33,0.32,0.09,0.39,,0.83,0.73,0.22,0.79,0.07,,0.0,0.37,0.74,0.73,0.79,0.29,0.65,0.81,0.8,0.4,0.6,0.91,0.49,0.47,0.93,0.72,0.73,0.23,0.49,0.91,0.95,0.87,0.96,0.6,0.78,0.24,0.78,0.2,0.26,0.16,0.36,0.15,110.0
1010,Lead AI Researcher - Deep Learning,0.0,e,U1011,0.0,0.67,0.62,0.19,0.46,0.7,0.26,0.58,0.71,0.11,0.85,0.93,0.40499999999999997,0.85,0.1,0.62,0.29,0.59,0.7050000000000001,0.35,0.89,0.65,0.31,0.07,,0.9,0.83,0.58,0.46,0.71,0.37,0.53,0.97,0.68,0.42,0.16,0.96,0.56,0.61,0.68,0.59,0.68,0.11,0.68,0.75,0.95,0.93,0.67,0.61,0.11,0.05,0.69,0.07,0.46,0.85,0.91,0.93,78.0
1011,Senior Culture Manager - Global Transformation,0.0,f,U1012,1.0,0.4,0.59125,0.84,0.43,0.54,0.74,0.83,0.91,0.6,0.41,0.5,0.67,0.89,0.42,0.23,0.56,0.37,0.5700000000000001,0.6,0.3,0.9,0.23,0.78,0.6766666666666666,0.23,0.18,0.68,0.57375,0.12,0.27,0.3,0.94,0.52,0.68,0.57,0.76,0.67,0.47,0.5,0.84,0.61,0.46,0.46,0.52,0.85,0.89,0.51,0.16,0.81,0.52,0.49,0.87,0.42,0.87,0.64,0.09,124.0
1012,Lead Marketing Manager - (Remote),0.0,b,U1013,0.0,0.17,0.86,0.24,0.76,0.68,0.98,0.92,0.93,0.58,0.61,0.04,0.03,0.94,0.9,0.21,0.77,0.74,0.485,0.35,0.17,0.28,0.29,0.57,,0.98,0.53,0.53,0.83,0.64,0.06,0.08,0.87,0.25,0.82,0.52,0.74,0.09,0.08,0.19,0.55,0.09,0.36,0.94,0.14,0.86,0.88,0.53,0.35,0.37,0.59,0.28,0.96,0.65,0.34,0.26,0.47,97.0
1013,Lead Data Science Manager - APAC,0.0,f,U1014,0.0,0.43,0.04,0.61,0.62,0.13,0.14,0.58,0.89,0.1,0.13,0.96,0.06,0.75,0.28,0.66,0.68,0.73,,0.61,0.61,0.22,0.21,0.03,0.45,0.54,0.82,0.12,0.23,0.86,0.82,0.89,0.6,0.16,0.31,0.06,0.54,0.36,0.94,0.61,0.36,0.98,0.31,0.96,0.12,0.76,0.16,0.08,0.66,0.15,0.67,0.16,0.54,0.19,0.09,0.15,0.55,88.0
1014, Growth Marketing Manager - New Ventures ,0.0,h,U1015,0.0,0.2,0.39,0.25,0.79,0.84,0.42,0.6,0.78,0.33,0.58,0.68,0.94,0.68,0.59,0.4,0.01,0.17,0.39666666666666667,0.92,0.04,0.79,0.67,0.26,0.48,0.02,0.51,0.92,0.18,0.34,0.53,0.7,0.0,0.66,0.25,0.51,0.17,0.35,0.8,0.5166666666666667,0.77,0.66,0.32,0.89,0.92,0.55,0.61,0.06,0.27,0.74,0.81,0.47,0.68,0.43,0.52,0.5,0.15,14.0
1015,Junior Growth Hacker - New Ventures ,0.0,d,U1016,0.0,0.53,0.28,0.64,0.28,0.36,0.81,0.6,0.6,0.1,0.36,0.83,0.9,0.98,0.45,0.95,0.37,0.3,0.24,0.09,0.57,0.12,0.73,0.19,0.55,0.49,0.92,0.09,0.0,0.15,0.58,0.22,0.24,0.89,0.45,0.88,0.68,0.82,0.46,0.89,0.4,0.34,0.61,0.86,0.88,0.5,0.97,0.23,0.08,0.02,0.37,0.68,0.12,0.88,0.36,0.14,0.71,52.0
1016,Lead Big Data Analyst - Pricing Team,68000.0,a,U1017,1.0,0.09,0.06,0.55,0.33,0.59,0.85,0.51,0.67,0.99,0.41,0.25,0.45,0.08,0.23,0.41,0.17,0.91,0.65,0.65,0.33,0.12,0.07,0.64,0.09,0.95,0.17,0.19,0.43,0.29,0.04,0.76,0.3,0.55,0.56,0.01,0.29,0.12,0.95,0.86,0.26,0.88,0.09,0.76,0.06,0.45,0.52,0.04,1.0,0.2,0.74,0.77,1.0,0.37,0.36,0.94,0.42,81.0
1017,Junior Data Scientist - Deep Learning,58000.0,h,U1018,1.0,0.07,0.17,0.13,0.96,0.43,0.1,0.67,0.29,0.599,0.84,0.76,0.11,0.93,0.04,0.23,0.26,0.67,0.45999999999999996,0.37,0.09,0.8,0.85,0.02,0.26,0.58,0.3,0.46,0.73,0.61,0.07,0.77,0.79,0.437,0.03,0.26,0.27,0.34,0.35,0.55,0.58,0.73,0.57,0.0,0.3,0.54,0.17,0.49,0.11,0.06,0.89,0.06,0.99,0.66,0.54,0.02,0.73,50.0
1018,Senior Sustainability Manager,0.0,b,U1019,1.0,0.11,0.63,0.9,0.31,0.39,0.97,0.96,0.81,0.09,0.89,0.25,0.28,0.26,0.63,0.53,0.94,0.88,0.5425,0.18,0.63,0.7,0.71,0.52,0.23,0.63,0.96,0.82,0.47,0.99,0.17,0.61,0.57,0.26,0.28,0.48,0.37,0.98,0.29,0.92,0.21,0.88,0.87,0.21,0.78,0.61,0.79,0.89,0.0,0.03,0.68,0.24,0.53,0.57,0.73,0.49,0.9,154.0
1019,Lead Product Analyst - NLP,69000.0,e,U1020,1.0,0.51,0.84,0.15,0.44,0.36,0.85,0.12,0.29,0.74,0.68,0.72,0.12,0.2,0.89,0.79,0.88,0.35,0.53,0.84,0.25,0.47,0.74,0.39,0.77,0.77,0.16,0.98,0.11,0.98,0.67,0.55,0.59,0.17,0.69,0.485,0.53,0.42,0.9,0.45,0.49,0.39,0.2,0.7,0.05,0.67,0.86,0.58,0.15,0.31,0.43,0.73,0.24,0.18,0.78,0.25,0.47,104.0
1020,Senior Marketing Manager - New Ventures ,66000.0,e,U1021,1.0,0.56,0.09,0.5,0.54,0.69,0.76,0.36,0.09,0.93,0.95,0.23,0.27,0.01,0.16,0.12,0.5,0.57,0.96,0.02,0.96,0.04,0.02,0.5883333333333334,0.43,0.46,0.59,0.15,0.24,0.86,0.03,0.73,0.7,0.28,0.79,0.52,0.27,0.88,0.97,0.61,0.95,0.18,0.11,0.19,0.11,0.61,0.82,0.2,0.65,0.31,0.43166666666666664,0.97,0.42,0.65,0.56,0.55,0.38,136.0
1021,Lead Marketing Manager - (Remote),0.0,e,U1022,0.0,0.05,1.0,0.31,0.63,0.49,0.31,0.72,0.84,0.08,0.32,0.63,0.13,0.54,0.79,0.67,0.95,0.45,0.485,0.93,0.4,0.3,0.1,0.07,,0.52,0.2,0.57,0.35,0.87,0.17,0.87,0.98,0.01,0.41,0.38,0.91,0.2,0.78,0.39333333333333337,0.11,0.47,0.06,0.7699999999999999,0.09,0.07,0.2,0.3516666666666666,0.04,0.97,0.31,0.27,0.49,0.69,0.87,0.09,0.94,97.0
1022,Senior Frontend Engineer - (Remote) (m/f/d),0.0,f,U1023,1.0,0.13,0.69,0.68,0.39,0.94,0.3,0.37,0.01,0.48,0.12,0.16,0.95,0.21,0.5,0.64,0.05,0.34,0.9,1.0,0.47,0.03,0.85,0.15,0.13,0.87,0.31,0.83,0.43,0.54,0.81,1.0,0.5,0.37,0.12,0.26,0.17,0.78,0.79,0.43,0.09,0.28,0.94,0.62,0.51,0.21,0.37,0.11,0.66,0.63,0.39,0.73,0.07,0.44,0.04,0.53,0.89,129.0
1023,Junior Manager Innovation Lab - France (M/F/D),0.0,d,U1024,1.0,0.24,0.35,0.4,0.62,0.6,0.07,0.8,0.39,0.28,0.31,0.54,0.1,0.45,0.95,0.39,0.44,0.0,0.83,0.23,0.96,0.99,0.23,0.6,0.4475,0.06,0.23,0.27,0.91,0.24,0.78,0.26,0.40700000000000003,0.95,0.23,0.92,0.84,0.43,0.67,0.48,0.59,0.49,0.43,0.38,0.58,0.96,0.87,0.53,0.05,0.25,0.33,0.46,0.24,0.93,0.68,0.0,0.74,55.0
1024,Junior Data Scientist - Deep Learning,0.0,g,U1025,1.0,0.79,0.78,0.17,0.61,0.37,0.05,0.43,0.4,0.53,0.13,0.25,1.0,0.93,0.52,0.29,0.48,0.85,0.84,0.11,0.57,0.5,0.78,0.15,0.5983333333333333,0.43,0.31,0.89,0.67,0.08,0.09,0.15,0.39,0.81,0.12,0.96,0.96,0.03,0.44,0.03,0.9,0.93,0.01,0.13,0.19,0.92,0.69,0.6,0.47,0.81,0.59,0.76,0.79,0.35,0.66,0.53,0.02,50.0
1025,Senior Shop Manager - New Ventures,0.0,g,U1026,0.0,0.45,0.93,0.07,0.68,0.47,0.2,0.0,0.97,0.32,0.15,0.79,0.89,0.18,0.14,0.488,0.85,0.47,0.325,0.31,0.89,0.42,0.46,0.98,,0.92,0.14,0.25,0.69,0.0,0.34,0.6,0.11,0.36,0.21,0.47,0.8,0.41,0.81,0.7,0.38,0.83,0.41,0.97,0.91,0.9,0.78,0.43,0.82,0.1,0.46,0.57,0.19,0.12,0.84,0.72,0.67,151.0
1026,Senior Product Manager -  Mobile,51000.0,b,U1027,1.0,0.39,0.26,0.58,0.5,0.39,0.23,0.49,0.68,0.61,0.64,0.22,0.7,0.82,0.1,0.84,0.52,0.75,0.88,0.04,0.06,0.72,0.41,0.54,0.52,0.61,0.43,0.61,0.86,0.0,0.52,0.19,0.66,0.04,0.18,0.48,0.34,0.11,0.31,0.03,0.05,0.74,0.28,0.08,0.04,0.37,0.32,0.27,0.56,0.87,0.43,0.2,0.38,0.74,0.47500000000000003,0.15,0.62,145.0
1027,Lead Data Scientist - Pricing Team,56000.0,b,U1028,1.0,0.46,0.09,0.42,0.12,0.34,0.72,0.16,0.03,0.17,0.46,0.48,0.32,0.34,0.39,0.64,0.29,0.5,0.43,0.65,0.43,0.36,0.22,0.96,0.17,0.09,0.95,0.32,0.69,0.49,0.47,0.87,0.09,0.03,0.06,0.7,0.34,0.21,0.12,0.31,0.66,0.66,0.05,0.48,0.27,0.1,0.46,0.7,0.36,0.72,0.29,0.98,0.55,0.19,0.29,0.09,0.17,89.0
1028,Junior Brand Marketing Manager - Mobile (M/F/D),0.0,b,U1029,0.0,0.71,0.39,0.44,0.05,0.47,0.07,0.74,0.77,0.87,0.11,0.76,0.32,0.03,0.88,0.78,0.22,0.23,,0.29,0.95,0.51,0.76,0.22,0.32499999999999996,0.16,0.01,0.93,0.95,0.86,0.22,0.57,0.9,0.96,0.02,0.69,0.74,0.36,0.29,0.73,0.96,0.59,0.01,0.86,0.6533333333333333,0.37,0.6,0.64,0.66,0.33,0.75,0.02,0.34,0.03,0.35,0.42,0.97,44.0
1029,Senior Product Analyst - Checkout,68000.0,e,U1030,1.0,0.47,0.12,0.44,0.48,0.32,0.08,0.44,0.67,0.65,0.05,0.64,0.24,0.2,0.69,0.98,0.34,0.32,0.74,0.02,0.52,0.26,0.47,0.65,0.06,0.11,0.15,0.71,0.17,0.72,0.67,0.24,0.65,0.3,0.5555555555555555,0.64,0.18,0.83,0.78,0.86,0.3,0.18,0.67,0.78,0.03,0.22,0.49,0.97,0.33,0.8,0.61,0.45222222222222225,0.14,0.11,0.96,0.5,0.72,143.0
1030,Senior Business Development Manager - EU (M/F/D),59000.0,d,U1031,1.0,0.23,0.86,0.68,0.27,0.69,0.44,0.23,0.54,0.40199999999999997,0.51,0.31,0.88,0.34,0.72,0.71,0.25,0.44,,0.87,0.75,0.86,0.5,0.63,0.51,0.78,0.42,0.7,0.53,0.73,0.74,0.71,0.05,0.46,0.67,0.18,0.11,0.38,0.03,0.61,0.48,0.21,0.2525,0.95,0.2,0.91,0.76,0.88,0.63,0.93,0.23,0.56,0.61,0.11,0.19,0.18,0.72,123.0
1031, Product Analyst - Pricing & Forecasting (M/F/D),58000.0,b,U1032,1.0,0.84,0.66,0.52,0.34,0.78,0.77,1.0,0.5,0.68,0.81,0.57,0.34,0.5473684210526317,0.93,0.05,0.76,0.43,0.05,0.35,0.43,0.06,0.91,0.14,0.6057142857142858,0.29,0.79,0.22,0.6215789473684211,0.93,0.3842105263157895,0.39,0.56,0.17,0.24,0.61,0.65,0.98,0.08,0.08,0.46,0.36,0.64,0.19,0.6,0.69,0.56,0.67,0.38,0.73,0.79,0.0,0.33,0.46,0.11,0.75,0.66,26.0
1032,Lead Product Consultant - NLP (m/f/d),0.0,d,U1033,0.0,0.03,0.36,0.14,0.81,0.15,0.36,0.76,0.82,0.87,0.96,0.42,0.73,0.68,0.89,0.65,0.48,0.98,0.49,0.36,0.57,0.94,0.55,0.68,,0.62,0.3,0.3,0.7,0.55,0.89,0.55,0.16,0.39,0.69,0.53,0.99,0.14,0.73,0.82,0.99,0.49,0.7,0.59,0.27,0.65,0.26,0.17,0.67,0.88,0.38,0.62,0.28,0.3,0.11,0.17,0.67,105.0
1033,Senior Data Science Manager m/f/d,0.0,b,U1034,0.0,0.15,0.35,0.47,0.52,0.03,0.58,0.89,0.16,0.45,0.99,0.11,0.69,0.93,0.21,0.34,0.57,0.19,,0.88,0.5,0.51,0.1,0.39,0.7200000000000001,0.55,0.08,0.87,0.98,0.24,0.9,0.37,0.4657142857142857,0.97,0.34,0.6,0.12,0.99,0.9,0.55,0.58,0.16,0.26,0.74,0.64,0.16,0.28,0.99,0.83,0.03,0.0,0.98,0.19,0.34,0.14,0.17,0.84,127.0
1034,Junior Data Analyst - (Remote) m/f/d,54000.0,a,U1035,1.0,0.65,0.97,0.69,0.54,0.28,0.98,0.29,0.25,0.38,0.95,0.48,0.77,0.09,0.95,0.95,0.8,0.27,0.15,0.9,0.09,0.47,0.64,0.3,0.515,0.18,0.83,0.56,0.57,0.63,0.3,0.93,0.89,0.59,0.51,0.27,0.67,0.07,0.15,0.94,0.63,0.26,0.14,0.4,0.59,0.13,0.87,0.81,0.97,0.32,0.62,0.85,0.01,0.86,0.03,0.62,0.83,47.0
1035,Junior Culture Manager - France,0.0,c,U1036,0.0,0.55,0.23,0.4,0.05,0.23,0.19,0.66,0.69,0.5,0.46,0.61,0.42,0.14,0.63,0.08,0.52,0.82,0.64,0.87,0.38,0.01,0.0,0.63,,0.55,0.31,0.44,0.16,0.06,0.86,0.17,0.88,0.74,0.1,0.85,0.66,0.97,0.26,0.83,0.53,0.42,0.6,0.89,0.69,0.3,0.79,0.89,0.78,0.15,0.2,0.23,0.84,0.6,0.71,0.41,0.97,46.0
1036,Junior Shop Manager - Global Transformation (M/F/D),61000.0,c,U1037,1.0,0.53,0.32,0.42,0.34,0.98,0.71,0.02,0.53,0.18,0.23,0.79,0.7,0.27,0.01,0.17,0.2,0.86,0.484,0.38,0.91,0.72,0.87,0.62,0.5980000000000001,0.97,0.52,0.09,0.57,0.26,0.59,0.74,0.0,0.37,0.46,0.58,0.67,0.21,0.41,0.87,0.27,0.75,0.58,0.28,0.35,0.53,0.63,0.68,0.1,0.82,0.87,0.7,0.6,0.71,0.76,0.02,0.55,73.0
1037,Senior Backend Developer m/f/d,0.0,h,U1038,1.0,0.46,0.61,0.66,0.33,0.94,0.16,0.56,0.86,0.74,0.27,0.33,0.89,0.07,0.2,0.08,0.11,0.72,0.29,0.47,0.42,0.08,0.61,0.41,0.6,0.57,0.59,0.28,0.02,0.19,0.49,0.7,0.45,0.4,0.16,0.23,0.39,0.93,1.0,0.31,0.12,0.16,0.59,0.68,0.19,0.25,0.36,0.61,0.15,0.62,0.15,0.85,0.75,0.22,0.41,0.37,0.99,118.0
1038,Junior Business Development Manager - France,0.0,h,U1039,1.0,0.86,0.33,0.96,0.72,0.26,0.64,0.51,0.18,0.95,0.31,0.26,0.51,0.88,0.78,0.81,0.76,0.74,0.5733333333333334,0.59,0.63,0.3,0.89,0.47,0.73,0.65,0.46,0.19,0.69,0.2,0.06,0.99,0.68,0.02,0.27,0.37,0.83,0.23,0.81,0.34,0.81,0.53,0.23,0.29,0.58,0.96,0.73,0.34444444444444444,0.3666666666666667,0.85,0.92,0.51,0.94,0.45,0.43,0.77,0.04,45.0
1039,Lead Marketing Manager - (Remote),67000.0,f,U1040,1.0,0.83,0.98,0.88,0.94,0.01,0.23,0.8,0.14,0.395,0.8,0.91,0.4,0.33,0.52,0.8,0.55,0.2,0.57,0.17,0.04,0.18,0.33,0.14,0.34,0.88,0.83,0.7,0.17,0.51,0.58,0.79,0.27,0.43,0.98,0.53,0.59,0.23,0.28,0.99,0.71,0.69,0.74,0.17,0.01,0.68,0.95,0.6,0.94,0.04,0.41,0.62,0.99,0.46,0.8,0.12,0.19,97.0
1040,Lead Product Manager -  Mobile,0.0,g,U1041,0.0,0.32,0.73,0.58,0.49,0.84,0.32,0.31,0.15,0.58,0.19,0.19,0.98,0.66,0.36,0.36,0.03,0.81,,0.63,0.58,0.29,0.88,0.02,,0.36,0.22,0.39,0.2,0.55,0.26,0.12,0.99,0.62,0.35,0.12,0.18,0.65,0.3,0.83,0.6,0.06,0.97,0.11,0.0,0.31,0.08,0.83,0.5475,0.08,0.89,0.34,0.92,0.96,0.39,0.91,0.39,106.0
1041,Lead Machine Learning Engineer - (Remote),0.0,f,U1042,0.0,0.99,0.55,0.18,0.72,0.17,0.6,0.06,0.94,0.49,0.87,0.54,0.599090909090909,0.55,0.48,0.96,0.24,0.82,0.47000000000000003,0.571,0.11,0.72,0.78,0.27,0.35333333333333333,0.56,0.76,0.64,0.93,0.1,0.24,0.18,0.33,0.36,0.38,0.49,0.55,0.69,0.8,0.57,0.39,0.1,0.78,0.64,0.56,0.41,0.7,0.9,0.73,0.42,0.25,0.75,0.7,0.24,0.37,0.3,0.26,93.0
1042,Senior Offline Marketing Manager - New Ventures  (M/F/D),65000.0,g,U1043,1.0,0.17,0.12,0.22,0.56,0.395,0.78,0.64,0.76,0.94,0.58,0.72,0.45,0.69,0.59,0.55,0.98,0.06,0.74,0.53,0.69,0.26,0.82,0.77,0.595,0.89,0.6,0.06,0.08,0.35,0.67,0.39,0.62,0.58,0.73,0.11,0.49,0.49,0.84,0.3,0.76,0.14,0.83,0.32,0.57,0.37,0.11,0.71,0.56,0.94,0.46,0.32,0.55,0.58,0.67,0.96,0.87,137.0
1043,Lead Culture Manager - EU (M/F/D),53000.0,b,U1044,1.0,0.83,0.42,0.17,0.41,0.01,0.46,0.87,0.1,0.53,0.26,0.67,0.05,0.58,0.2,0.14,0.21,0.18,0.03,0.8,0.55,0.18,0.67,0.17,0.175,0.7,0.63,0.47,0.9,0.16,0.54,0.3,0.09,0.16,0.98,0.25,0.85,0.73,0.24,0.84,0.43,1.0,0.72,0.74,0.79,0.4,0.02,0.84,0.28,0.22,0.86,0.27,0.23,0.89,0.5449999999999999,0.26,0.86,85.0
1044,Junior Product Analyst - NLP,53000.0,h,U1045,1.0,0.11,0.59,0.7,0.75,0.63,0.0,0.93,0.68,0.89,0.21,0.88,0.9,0.9,0.2,0.14,0.78,0.32,0.75,0.91,0.52,0.5133333333333333,0.29,0.99,0.4266666666666667,0.0,0.35,0.9,0.04,0.25,0.49,0.04,0.42,0.03,0.91,0.59,0.74,0.88,0.37,0.79,0.6,0.82,0.3,0.94,0.13,0.57,0.37,0.24,0.48,0.47,0.5,0.71,0.63,0.53,0.4,0.11,0.75,65.0
1045,Lead Growth Marketing Manager - New Ventures  (M/F/D),0.0,d,U1046,0.0,0.4,0.33,0.48,0.47,0.5,0.38,0.03,0.76,0.93,0.77,0.77,0.3,0.63,0.41,0.32,0.95,0.6,0.59,0.09,0.62,0.25,0.24,0.57,0.7533333333333334,0.14,0.78,0.86,0.72,0.46166666666666667,0.18,0.98,0.7,0.51,0.27,0.22,0.22,0.4,0.57,0.88,0.87,0.03,0.34,0.5,0.49,0.53,0.97,0.33,0.77,0.83,0.08,0.45,0.22,0.52,0.81,0.39,0.36,92.0
1046, SEO Marketeer - New Ventures ,0.0,e,U1047,0.0,0.8,0.02,0.39,0.53,0.26,0.58,0.17,0.88,0.16,0.66,0.11,0.54,0.34,0.18,0.04,0.27,0.35,0.93,0.33,0.23,0.48,0.39,0.42,,0.9,0.74,0.96,0.84,0.58,0.32,0.19,0.91,0.8,0.42,0.67,0.29,0.37,0.55,0.92,0.92,0.13,0.59,0.95,0.66,0.26,0.12,0.95,0.13,0.69,0.38,0.21,0.34,0.82,0.13,0.72,0.14,32.0
1047,Senior Growth Marketing Manager - (Remote),0.0,f,U1048,0.0,0.69,0.55,0.04,0.64,0.5,0.97,0.84,0.04,0.51,0.84,0.37,0.14,0.5,0.92,0.79,0.11,0.55,,0.04,0.54,0.07,0.41,0.37,0.65,0.28,0.95,0.15,0.59,0.44,0.68,0.69,0.42,0.05,0.74,0.32,0.06,0.58,0.14,0.11,0.71,0.84,0.04,0.19,0.11,0.96,0.83,0.04,0.8,0.32,0.71,0.81,0.04,0.91,0.81,0.61,0.98,131.0
1048,Senior Business Development Manager - EU (M/F/D),0.0,f,U1049,1.0,0.18,0.49,0.15,0.62,0.32,0.64,0.04,0.46799999999999997,0.42,0.47800000000000004,0.57,0.97,0.02,0.84,0.51,0.46,0.83,,0.43,0.94,0.11,0.22,0.49,0.64,0.79,0.97,0.02,0.53,0.4,1.0,0.74,0.56,0.34,0.1,0.94,0.02,0.67,0.25,0.52,0.83,0.66,0.49,0.9,0.87,0.65,0.62,0.63,0.36,0.47,0.41,0.57,0.6,0.31,0.93,0.44,0.32,123.0
1049,Junior Data Consultant - (Internal Audit),55000.0,c,U1050,1.0,0.15,0.78,0.26,0.7,0.75,0.06,0.01,0.23,0.18,0.65,0.02,0.15,0.35,0.75,0.88,0.3,0.54,0.34,0.97,0.93,0.36,0.9,0.87,0.71,0.38,0.09,0.8,0.99,0.25,0.83,0.48,0.33,0.01,0.42,0.73,0.35,0.93,0.31,0.07,0.95,0.72,0.74,0.49,0.01,0.49,0.49,0.33,0.5,0.13,0.29,0.16,0.51,0.02,0.34,0.84,0.65,48.0
1050,Senior Marketing Analyst - New Ventures ,0.0,e,U1051,0.0,0.37,1.0,0.6,0.1,0.05,0.07,0.06,0.91,0.83,0.48,0.49,0.1,0.74,0.67,0.76,0.11,0.58,0.48,0.04,0.91,0.26,0.74,0.91,,0.76,1.0,0.98,0.24,0.65,0.55,0.91,0.41,0.17,0.08,0.08,0.73,0.84,0.76,0.8,0.35,0.48,0.2,0.46,0.01,0.28,0.47,0.97,0.6,0.24,0.22,0.87,0.7,0.41,0.69,0.37,0.69,135.0
1051, Brand Marketing Manager - (Remote),0.0,f,U1052,0.0,0.11,0.71,0.61,0.97,0.84,0.69,0.99,0.03,0.38,0.15,0.04,0.86,0.52,0.58,0.88,0.02,0.5,0.49,0.54,0.11,0.37,0.02,0.77,0.6,0.25,0.3,0.51,0.46,0.44,0.45,0.77,0.26,0.59,0.5,0.68,0.07,0.87,0.92,0.2975,0.62,1.0,0.86,0.5,0.73,0.85,0.2,0.48250000000000004,0.14,0.21,0.47,0.06,0.7,0.19,0.96,0.09,0.69,5.0
1052,Lead Online Marketing Manager - (Remote) M/F/D,64000.0,a,U1053,1.0,0.43,0.32,0.34,0.41461538461538466,0.05,0.85,0.0,0.12,0.72,0.54,0.07,0.62,0.7,0.02,0.98,0.18,0.59,0.4375,0.65,0.4915384615384616,0.36,0.79,0.56,0.31,0.37,0.61,0.76,0.8,0.56,0.03,0.68,0.35,0.85,0.67,0.14,0.21,0.12,0.59,0.17,0.59,0.38,0.46,0.81,0.39,0.27,0.88,0.97,0.47,0.94,0.73,0.17,0.46,0.65,0.49,0.18,0.06,100.0
